#
# Nicastro et al. 2018 RGS2 Spectrum
#
# Column1: wavelength (angstrom), column2: err_wavelength
# Column3: flux (Jansky), column4: err_flux
# Column 5: Best-fit model, 6: continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           continuum
2.535500139999999902e+01        1.499938779999999972e-02        8.292471650000000089e-06        3.007529299999999775e-07        8.337800860000000184e-06        8.337800860000000184e-06
2.538500020000000035e+01        1.500082670000000076e-02        8.763377989999999808e-06        3.088106550000000174e-07        8.344375600000000529e-06        8.344375600000000529e-06
2.541500089999999901e+01        1.499981809999999943e-02        7.688182450000000006e-06        2.917497850000000161e-07        8.350652930000000506e-06        8.350652930000000506e-06
2.544500160000000122e+01        1.499945580000000035e-02        8.825703839999999580e-06        3.098105310000000132e-07        8.356900250000000253e-06        8.356900250000000253e-06
2.547500039999999899e+01        1.500052590000000054e-02        8.610842999999999915e-06        3.069821450000000121e-07        8.363248530000000314e-06        8.363248530000000314e-06
2.550500299999999854e+01        1.500069719999999954e-02        8.916616030000000230e-06        3.130291470000000204e-07        8.369690479999999867e-06        8.369690479999999867e-06
2.553500179999999986e+01        1.499838939999999926e-02        9.331379259999999866e-06        3.191658489999999956e-07        8.375846849999999826e-06        8.375846849999999826e-06
2.556500050000000002e+01        1.500066090000000060e-02        8.628031539999999870e-06        3.121994890000000023e-07        8.381974110000000702e-06        8.381974110000000702e-06
2.559500119999999868e+01        1.499966999999999967e-02        7.656379240000000161e-06        3.010920010000000107e-07        8.388211429999999750e-06        8.388211429999999750e-06
2.562500000000000000e+01        1.500012820000000066e-02        8.787924340000000800e-06        3.227352180000000077e-07        8.394519679999999233e-06        8.394519679999999233e-06
2.565500069999999866e+01        1.500046629999999930e-02        7.922807529999999765e-06        3.066555509999999758e-07        8.400556000000000144e-06        8.400556000000000144e-06
2.568500140000000087e+01        1.499988879999999969e-02        8.533807889999999965e-06        3.147499970000000249e-07        8.406562299999999308e-06        8.406562299999999308e-06
2.572000119999999868e+01        1.999953020000000067e-02        8.816356970000000385e-06        3.034061820000000089e-07        8.413735489999999369e-06        8.413735489999999369e-06
2.576000020000000035e+01        1.999957670000000048e-02        8.729814000000000643e-06        3.144160980000000125e-07        8.421820890000000591e-06        8.421820890000000591e-06
2.580000109999999935e+01        2.000093650000000015e-02        8.717111090000000145e-06        3.192492669999999913e-07        8.429680750000000632e-06        8.429680750000000632e-06
2.584000019999999864e+01        1.999960649999999937e-02        8.760861420000000499e-06        3.088023849999999818e-07        8.437697939999999427e-06        8.437697939999999427e-06
2.587500190000000089e+01        1.500053980000000051e-02        8.884565429999999775e-06        3.272981809999999918e-07        8.444648299999999878e-06        8.444648299999999878e-06
2.590500069999999866e+01        1.499985719999999932e-02        8.927335330000000106e-06        3.213781100000000095e-07        8.450430869999999979e-06        8.450430869999999979e-06
2.593500140000000087e+01        1.499985809999999919e-02        8.802479899999999510e-06        3.240540989999999864e-07        8.456184329999999304e-06        8.456184329999999304e-06
2.596500209999999953e+01        1.500054819999999990e-02        8.765439819999999995e-06        3.452936430000000233e-07        8.462196089999999215e-06        8.462196089999999215e-06
2.600000190000000089e+01        2.000024909999999906e-02        8.156221159999999616e-06        2.902142739999999953e-07        8.468911800000000802e-06        8.468911800000000802e-06
2.604000089999999901e+01        1.999908309999999870e-02        8.530445480000000330e-06        3.352844259999999834e-07        8.476446060000000494e-06        8.476446060000000494e-06
2.608000180000000157e+01        2.000007779999999832e-02        8.307666580000000415e-06        3.284930019999999829e-07        8.484148570000000437e-06        8.484148570000000437e-06
2.612000079999999969e+01        1.999997720000000132e-02        8.344338309999999303e-06        3.334031650000000007e-07        8.491717380000000310e-06        8.491717380000000310e-06
2.616000179999999986e+01        2.000041680000000030e-02        7.993770849999999522e-06        3.035980849999999806e-07        8.499087929999999704e-06        8.499087929999999704e-06
2.620000080000000153e+01        1.999975179999999991e-02        8.564817109999999317e-06        3.075430749999999972e-07        8.506632180000000271e-06        8.506632180000000271e-06
2.623500059999999934e+01        1.499980040000000077e-02        9.008661439999999707e-06        3.333173880000000239e-07        8.513125070000000379e-06        8.513125070000000379e-06
2.626499940000000066e+01        1.499930120000000054e-02        7.916735739999999571e-06        3.148615240000000243e-07        8.518539289999999852e-06        8.518539289999999852e-06
2.629500009999999932e+01        1.500034519999999920e-02        8.642434299999999953e-06        3.293649799999999919e-07        8.523923500000000789e-06        8.523923500000000789e-06
2.632500080000000153e+01        1.500044480000000020e-02        8.607955350000000451e-06        3.267366820000000073e-07        8.529588739999999851e-06        8.529588739999999851e-06
2.635500139999999902e+01        1.499959170000000029e-02        8.594184690000000813e-06        3.276206260000000124e-07        8.534959309999999591e-06        8.534959309999999591e-06
2.638500020000000035e+01        1.500029119999999987e-02        8.599880859999999206e-06        3.301283299999999826e-07        8.540249839999999518e-06        8.540249839999999518e-06
2.641500089999999901e+01        1.500087880000000075e-02        8.630467160000000089e-06        3.316727659999999798e-07        8.545510349999999391e-06        8.545510349999999391e-06
2.644500160000000122e+01        1.499882989999999985e-02        8.551118299999999216e-06        3.265730300000000249e-07        8.551058270000000628e-06        8.551058270000000628e-06
2.647500039999999899e+01        1.500002389999999935e-02        9.155723090000000817e-06        3.440617320000000080e-07        8.556294229999999326e-06        8.556294229999999326e-06
2.650500110000000120e+01        1.500111070000000046e-02        8.826338669999999551e-06        3.393666650000000263e-07        8.561461069999999707e-06        8.561461069999999707e-06
2.653500179999999986e+01        1.499869950000000049e-02        8.683970920000000596e-06        3.312082409999999844e-07        8.566597899999999860e-06        8.566597899999999860e-06
2.656500050000000002e+01        1.500125140000000031e-02        8.297308340000000346e-06        3.278850899999999832e-07        8.572028490000000058e-06        8.572028490000000058e-06
2.659500119999999868e+01        1.499859989999999949e-02        8.852935929999999234e-06        3.377177219999999779e-07        8.577129849999999233e-06        8.577129849999999233e-06
2.662500000000000000e+01        1.500093280000000008e-02        8.511711709999999668e-06        3.383564429999999815e-07        8.582173000000000069e-06        8.582173000000000069e-06
2.665500069999999866e+01        1.499974729999999958e-02        8.757853720000000294e-06        3.365517219999999792e-07        8.587184310000000603e-06        8.587184310000000603e-06
2.669000050000000002e+01        1.999970339999999902e-02        8.216067729999999611e-06        2.857900939999999904e-07        8.518126380000000213e-06        8.593327039999999363e-06
2.673000139999999902e+01        2.000044289999999836e-02        8.226958930000000060e-06        2.864215670000000130e-07        8.441481440000000845e-06        8.599925419999999911e-06
2.676499940000000066e+01        1.499896310000000017e-02        8.737180909999999538e-06        3.399499629999999949e-07        8.605643419999999777e-06        8.605643419999999777e-06
2.679500009999999932e+01        1.500154100000000018e-02        9.426416000000000517e-06        3.491027479999999852e-07        8.610732949999999874e-06        8.610732949999999874e-06
2.683000180000000157e+01        1.999896950000000159e-02        8.313563740000000509e-06        2.930839859999999814e-07        8.616492779999999224e-06        8.616492779999999224e-06
2.686499979999999965e+01        1.500022229999999936e-02        8.663983860000000717e-06        3.422456979999999959e-07        8.622088899999999970e-06        8.622088899999999970e-06
2.689500049999999831e+01        1.499983759999999958e-02        8.889986930000000245e-06        3.493339879999999795e-07        8.626851920000000440e-06        8.626851920000000440e-06
2.693000029999999967e+01        2.000015039999999966e-02        8.341697139999999477e-06        2.990277890000000247e-07        8.632709069999999605e-06        8.632709069999999605e-06
2.696500019999999864e+01        1.500024460000000046e-02        8.591022379999999862e-06        3.433271730000000066e-07        8.638183319999999361e-06        8.638183319999999361e-06
2.700000190000000089e+01        1.999999770000000093e-02        8.522761159999999667e-06        2.991327509999999794e-07        8.643612089999999309e-06        8.643612089999999309e-06
2.703499980000000136e+01        1.499916609999999914e-02        9.112342010000000543e-06        3.587394989999999775e-07        8.649239129999999561e-06        8.649239129999999561e-06
2.706500050000000002e+01        1.500077919999999974e-02        8.983801309999999316e-06        3.499453670000000090e-07        8.653925760000000543e-06        8.653925760000000543e-06
2.710000039999999899e+01        2.000013369999999874e-02        8.334201080000000288e-06        3.012122530000000021e-07        8.659232659999999501e-06        8.659232659999999501e-06
2.714000130000000155e+01        1.999990639999999972e-02        8.824169530000000369e-06        3.060499410000000152e-07        8.665346290000000698e-06        8.665346290000000698e-06
2.718000029999999967e+01        1.999941280000000141e-02        8.580645950000000512e-06        3.043482199999999973e-07        8.671542669999999890e-06        8.671542669999999890e-06
2.722000119999999868e+01        2.000133130000000120e-02        8.461778629999999800e-06        3.057276959999999789e-07        8.677445290000000732e-06        8.677445290000000732e-06
2.726000020000000035e+01        1.999853370000000130e-02        8.452499969999999644e-06        3.069166890000000047e-07        8.683397030000000185e-06        8.683397030000000185e-06
2.730000109999999935e+01        2.000083589999999967e-02        8.375257489999999837e-06        3.078203579999999879e-07        8.689416970000000547e-06        8.689416970000000547e-06
2.734000209999999953e+01        2.000019889999999842e-02        8.923268069999999342e-06        3.196769279999999881e-07        8.695151339999999444e-06        8.695151339999999444e-06
2.738000110000000120e+01        2.000020070000000164e-02        8.777120459999999467e-06        3.157755369999999961e-07        8.700941180000000717e-06        8.700941180000000717e-06
2.742000200000000021e+01        1.999994550000000135e-02        8.883685950000000240e-06        3.167435519999999835e-07        8.706783769999999582e-06        8.706783769999999582e-06
2.746000099999999833e+01        1.999943139999999994e-02        8.843761860000000065e-06        3.176176340000000014e-07        8.712350789999999376e-06        8.712350789999999376e-06
2.750000190000000089e+01        2.000047640000000154e-02        7.994277440000000171e-06        3.102773009999999996e-07        8.717977829999999629e-06        8.717977829999999629e-06
2.754000089999999901e+01        1.999945189999999956e-02        8.690459249999999409e-06        3.151983490000000098e-07        8.723642169999999238e-06        8.723642169999999238e-06
2.758000180000000157e+01        2.000090850000000101e-02        8.752625940000000352e-06        3.197330610000000046e-07        8.729040930000000651e-06        8.729040930000000651e-06
2.762000270000000057e+01        1.999937179999999870e-02        8.268460079999999726e-06        3.137392639999999794e-07        8.734506079999999160e-06        8.734506079999999160e-06
2.766000179999999986e+01        2.000033110000000100e-02        9.123717059999999197e-06        3.226685690000000138e-07        8.739993060000000836e-06        8.739993060000000836e-06
2.770000080000000153e+01        1.999919860000000035e-02        8.712598170000000161e-06        3.219339530000000175e-07        8.745223570000000305e-06        8.745223570000000305e-06
2.774000170000000054e+01        2.000058440000000021e-02        8.550760870000000084e-06        3.191549350000000039e-07        8.750525010000000209e-06        8.750525010000000209e-06
2.778000069999999866e+01        1.999987480000000109e-02        9.030399270000000076e-06        3.257408989999999827e-07        8.755835549999999666e-06        8.755835549999999666e-06
2.782000160000000122e+01        1.999983940000000029e-02        9.297296860000000797e-06        3.321592599999999935e-07        8.760897800000000754e-06        8.760897800000000754e-06
2.786000059999999934e+01        2.000048940000000164e-02        9.025471630000000029e-06        3.298425779999999756e-07        8.766035530000000360e-06        8.766035530000000360e-06
2.790000149999999834e+01        1.999995859999999931e-02        9.481273079999999934e-06        3.339151820000000077e-07        8.771168720000000014e-06        8.771168720000000014e-06
2.794000050000000002e+01        1.999917630000000099e-02        8.601121410000000066e-06        3.268504260000000020e-07        8.776061800000000055e-06        8.776061800000000055e-06
2.797999950000000169e+01        2.000002379999999899e-02        8.569618330000000291e-06        3.245090740000000146e-07        8.781036740000000158e-06        8.781036740000000158e-06
2.802000049999999831e+01        1.999968850000000131e-02        8.993928529999999501e-06        3.448298000000000137e-07        8.786782020000000727e-06        8.786782020000000727e-06
2.806500050000000002e+01        2.500068579999999846e-02        9.042088099999999823e-06        3.419171429999999930e-07        8.793030249999999752e-06        8.793030249999999752e-06
2.811499979999999965e+01        2.499959620000000160e-02        8.056445040000000392e-06        4.947871729999999613e-07        8.799087479999999646e-06        8.799087479999999646e-06
2.816500089999999901e+01        2.499992770000000059e-02        9.923875950000000186e-06        7.881761800000000206e-07        8.804892790000000497e-06        8.804892790000000497e-06
2.821500019999999864e+01        2.500074730000000078e-02        8.840948789999999665e-06        5.127666329999999674e-07        8.810655339999999550e-06        8.810655339999999550e-06
2.826500130000000155e+01        2.499917709999999876e-02        9.361457159999999675e-06        4.063440139999999736e-07        8.816401529999999396e-06        8.816401529999999396e-06
2.831500050000000002e+01        2.500097830000000063e-02        9.057213900000000314e-06        3.474484339999999882e-07        8.821871229999999375e-06        8.821871229999999375e-06
2.836500170000000054e+01        2.499942479999999953e-02        9.360105649999999496e-06        3.457676599999999872e-07        8.827554669999999236e-06        8.827554669999999236e-06
2.841500089999999901e+01        2.499932800000000122e-02        8.820386939999999923e-06        3.428889949999999760e-07        8.832849740000000809e-06        8.832849740000000809e-06
2.846500019999999864e+01        2.500169169999999844e-02        8.944413820000000020e-06        3.803254740000000114e-07        8.838240320000000078e-06        8.838240320000000078e-06
2.851500130000000155e+01        2.499871890000000124e-02        9.538035560000000234e-06        4.040548730000000164e-07        8.843473549999999249e-06        8.843473549999999249e-06
2.856500050000000002e+01        2.500114590000000053e-02        8.863740729999999669e-06        3.951438709999999898e-07        8.848574000000000841e-06        8.848574000000000841e-06
2.861500170000000054e+01        2.499919379999999969e-02        9.288165530000000390e-06        3.674751379999999977e-07        8.853742659999999778e-06        8.853742659999999778e-06
2.866499900000000167e+01        2.499873940000000086e-02        9.427280020000000299e-06        3.564854299999999771e-07        8.858599359999999565e-06        8.858599359999999565e-06
2.871500019999999864e+01        2.500179220000000105e-02        8.497559969999999175e-06        3.476988300000000141e-07        8.863615219999999875e-06        8.863615219999999875e-06
2.876500130000000155e+01        2.499943790000000096e-02        7.110373639999999813e-06        2.889379689999999831e-07        6.992253469999999936e-06        8.868340049999999666e-06
2.881500050000000002e+01        2.500060200000000024e-02        8.937051459999999207e-06        3.610542760000000201e-07        8.873067599999999160e-06        8.873067599999999160e-06
2.886500170000000054e+01        2.499931860000000061e-02        9.329801289999999404e-06        3.570080200000000094e-07        8.877726939999999614e-06        8.877726939999999614e-06
2.891500089999999901e+01        2.499958310000000017e-02        8.684262870000000216e-06        3.493371139999999900e-07        8.882169820000000485e-06        8.882169820000000485e-06
2.896500019999999864e+01        2.500041019999999989e-02        8.589488060000000826e-06        3.438861139999999765e-07        8.886761859999999484e-06        8.886761859999999484e-06
2.901500130000000155e+01        2.500079570000000168e-02        8.563994920000000713e-06        3.458703470000000009e-07        8.891006470000000050e-06        8.891006470000000050e-06
2.906500240000000090e+01        2.499971910000000144e-02        7.772076059999999647e-06        3.388960859999999871e-07        8.895359310000000409e-06        8.895359310000000409e-06
2.911500170000000054e+01        2.500022760000000094e-02        8.810075999999999910e-06        3.562387860000000091e-07        8.899513890000000288e-06        8.899513890000000288e-06
2.916500089999999901e+01        2.499927210000000080e-02        9.229295759999999745e-06        3.581005789999999931e-07        8.903584789999999857e-06        8.903584789999999857e-06
2.921500019999999864e+01        2.499992029999999893e-02        8.694541979999999751e-06        3.549932610000000016e-07        8.907669330000000623e-06        8.907669330000000623e-06
2.926500130000000155e+01        2.500013079999999915e-02        7.678485419999999463e-06        3.143060499999999784e-07        7.634345819999999673e-06        8.911479200000000078e-06
2.931500240000000090e+01        2.500093910000000114e-02        8.522991270000000274e-06        3.593413279999999869e-07        8.915456420000000330e-06        8.915456420000000330e-06
2.936500170000000054e+01        2.499924229999999845e-02        9.145302100000000763e-06        3.663131739999999753e-07        8.919110769999999760e-06        8.919110769999999760e-06
2.941500089999999901e+01        2.499917340000000140e-02        8.110815540000000383e-06        3.567994610000000221e-07        8.922807869999999471e-06        8.922807869999999471e-06
2.946500019999999864e+01        2.500075850000000113e-02        8.958516450000000031e-06        3.603072400000000219e-07        8.926392179999999789e-06        8.926392179999999789e-06
2.951500130000000155e+01        2.499982710000000011e-02        8.980860910000000566e-06        3.645924950000000088e-07        8.929812789999999633e-06        8.929812789999999633e-06
2.956500050000000002e+01        2.500055920000000126e-02        9.046349079999999420e-06        3.670528770000000018e-07        8.933324349999999267e-06        8.933324349999999267e-06
2.961499979999999965e+01        2.499875609999999831e-02        9.330196009999999762e-06        3.655470099999999941e-07        8.936528499999999526e-06        8.936528499999999526e-06
2.966499900000000167e+01        2.499968370000000065e-02        8.997008079999999243e-06        3.658050220000000126e-07        8.939850890000000102e-06        8.939850890000000102e-06
2.971500019999999864e+01        2.500125389999999920e-02        9.062916430000000602e-06        3.606128869999999883e-07        8.942940440000000544e-06        8.942940440000000544e-06
2.976500130000000155e+01        2.500027980000000052e-02        9.719608900000000602e-06        3.738157369999999893e-07        8.945989980000000058e-06        8.945989980000000058e-06
2.981500240000000090e+01        2.499994259999999829e-02        8.966842870000000143e-06        3.660295820000000216e-07        8.949004949999999741e-06        8.949004949999999741e-06
2.986500170000000054e+01        2.500025000000000164e-02        1.009526750000000083e-05        3.821231760000000163e-07        8.951783460000000136e-06        8.951783460000000136e-06
2.991500089999999901e+01        2.499906160000000058e-02        9.259776560000000363e-06        3.778703219999999850e-07        8.954722939999999783e-06        8.954722939999999783e-06
2.996500019999999864e+01        2.499960180000000004e-02        8.846608579999999498e-06        3.644252900000000023e-07        8.957326829999999901e-06        8.957326829999999901e-06
3.001499940000000066e+01        2.500081250000000047e-02        8.898052330000000068e-06        3.688196560000000126e-07        8.960004379999999982e-06        8.960004379999999982e-06
3.006500240000000090e+01        2.500052750000000129e-02        8.707024790000000166e-06        3.650687570000000167e-07        8.962530050000000538e-06        8.962530050000000538e-06
3.011500170000000054e+01        2.499982339999999928e-02        8.669900129999999193e-06        3.668728539999999789e-07        8.964939299999999332e-06        8.964939299999999332e-06
3.016500089999999901e+01        2.499869650000000054e-02        8.999191780000000420e-06        3.727572280000000137e-07        8.967388570000000574e-06        8.967388570000000574e-06
3.021500019999999864e+01        2.500044179999999852e-02        9.225530449999999301e-06        3.798627400000000013e-07        8.969567720000000280e-06        8.969567720000000280e-06
3.026500130000000155e+01        2.500068960000000062e-02        9.762753510000000067e-06        3.994716170000000056e-07        8.971872379999999781e-06        8.971872379999999781e-06
3.031500240000000090e+01        2.500052750000000129e-02        9.234840949999999760e-06        4.036133419999999989e-07        8.973915099999999891e-06        8.973915099999999891e-06
3.036500170000000054e+01        2.499884369999999870e-02        8.519158650000000245e-06        4.224476129999999977e-07        8.975956009999999576e-06        8.975956009999999576e-06
3.041500089999999901e+01        2.500007669999999849e-02        8.803336639999999989e-06        4.029062380000000111e-07        8.977921419999999400e-06        8.977921419999999400e-06
3.046500019999999864e+01        2.499979550000000147e-02        9.278052860000000681e-06        3.913237949999999883e-07        8.979702219999999768e-06        8.979702219999999768e-06
3.051499940000000066e+01        2.500022760000000094e-02        9.025046889999999616e-06        3.837820369999999903e-07        8.981589419999999854e-06        8.981589419999999854e-06
3.056500240000000090e+01        2.500138429999999856e-02        8.680915930000000159e-06        3.876393750000000048e-07        8.983179209999999571e-06        8.983179209999999571e-06
3.061500170000000054e+01        2.499876360000000131e-02        9.273466280000000736e-06        3.896242620000000194e-07        9.022476660000000050e-06        9.022476660000000050e-06
3.066499900000000167e+01        2.499911000000000147e-02        9.620152010000000006e-06        4.449561000000000227e-07        9.243645760000000717e-06        9.243645760000000717e-06
3.071500019999999864e+01        2.500133029999999923e-02        9.235738620000000270e-06        4.509065829999999984e-07        9.245765799999999243e-06        9.245765799999999243e-06
3.076500130000000155e+01        2.499975639999999985e-02        9.308363590000000800e-06        4.628598730000000192e-07        9.247881279999999862e-06        9.247881279999999862e-06
3.081500050000000002e+01        2.500005439999999912e-02        8.943178729999999907e-06        4.161632030000000141e-07        9.249746650000000169e-06        9.249746650000000169e-06
3.086500170000000054e+01        2.499995749999999947e-02        9.347388190000000216e-06        4.063422809999999869e-07        9.251752999999999849e-06        9.251752999999999849e-06
3.091500089999999901e+01        2.499946579999999877e-02        9.556170879999999486e-06        4.293827370000000262e-07        9.253457389999999384e-06        9.253457389999999384e-06
3.096500019999999864e+01        2.500088329999999859e-02        6.791996839999999910e-06        3.263091629999999962e-07        6.508415940000000032e-06        9.255196350000000443e-06
3.101500130000000155e+01        2.499960359999999979e-02        8.904218700000000725e-06        4.397082020000000006e-07        9.256817980000000464e-06        9.256817980000000464e-06
3.106500050000000002e+01        2.500024619999999947e-02        9.771480109999999592e-06        4.218135810000000098e-07        9.258293180000000188e-06        9.258293180000000188e-06
3.111500170000000054e+01        2.499933730000000048e-02        9.560383659999999574e-06        4.158666800000000047e-07        9.259831129999999898e-06        9.259831129999999898e-06
3.116499900000000167e+01        2.499919940000000160e-02        9.444649550000000556e-06        4.193773579999999856e-07        9.261091690000000288e-06        9.261091690000000288e-06
3.121500019999999864e+01        2.500219080000000080e-02        9.357572709999999462e-06        4.447152830000000162e-07        9.262449570000000492e-06        9.262449570000000492e-06
3.126500130000000155e+01        2.499776520000000085e-02        3.027785619999999976e-06        1.806182149999999955e-07        3.204180530000000059e-06        9.263585530000000365e-06
3.131500050000000002e+01        2.500235480000000121e-02        9.286215570000000495e-06        5.520168999999999672e-07        9.264683289999999733e-06        9.264683289999999733e-06
3.136500170000000054e+01        2.499831469999999958e-02        9.243506609999999724e-06        4.806082640000000160e-07        9.265734660000000017e-06        9.265734660000000017e-06
3.141499900000000167e+01        2.499979360000000039e-02        1.035337479999999991e-05        4.453729620000000214e-07        9.266575029999999771e-06        9.266575029999999771e-06
3.146500019999999864e+01        2.500090380000000168e-02        8.707597769999999605e-06        4.146152429999999920e-07        9.267540009999999866e-06        9.267540009999999866e-06
3.151500130000000155e+01        2.499925349999999880e-02        9.584928190000000317e-06        4.249499170000000200e-07        9.268203940000000789e-06        9.268203940000000789e-06
3.156500050000000002e+01        2.500080500000000094e-02        9.320467140000000610e-06        4.185251899999999982e-07        9.268926080000000050e-06        9.268926080000000050e-06
3.161500170000000054e+01        2.500079200000000085e-02        9.262582349999999766e-06        4.233935440000000260e-07        9.269499059999999489e-06        9.269499059999999489e-06
3.166500279999999989e+01        2.499919379999999969e-02        9.446269360000000327e-06        4.261519279999999935e-07        9.269967449999999635e-06        9.269967449999999635e-06
3.171500019999999864e+01        2.499962600000000049e-02        8.884241649999999676e-06        4.263152680000000088e-07        9.270454030000000755e-06        9.270454030000000755e-06
3.176500130000000155e+01        2.500090190000000059e-02        9.364639480000000156e-06        4.361027950000000215e-07        9.270697769999999347e-06        9.270697769999999347e-06
3.181500240000000090e+01        2.499938009999999947e-02        9.303818840000000338e-06        4.313095300000000046e-07        9.271045199999999474e-06        9.271045199999999474e-06
3.186500170000000054e+01        2.499991660000000157e-02        9.247376509999999462e-06        4.350801529999999749e-07        9.271147970000000212e-06        9.271147970000000212e-06
3.191500089999999901e+01        2.500008609999999909e-02        9.660675459999999175e-06        4.498816390000000186e-07        9.271246199999999305e-06        9.271246199999999305e-06
3.196500019999999864e+01        2.499988859999999896e-02        8.968248040000000580e-06        4.317761580000000053e-07        9.271262570000000030e-06        9.271262570000000030e-06
3.201500320000000244e+01        2.500055359999999935e-02        9.039556970000000213e-06        4.413525400000000203e-07        9.271115230000000456e-06        9.271115230000000456e-06
3.206500239999999735e+01        2.499961850000000096e-02        9.664278879999999570e-06        4.454679189999999997e-07        9.271043379999999225e-06        9.271043379999999225e-06
3.211500170000000054e+01        2.500079389999999846e-02        9.857259100000000763e-06        4.520892670000000082e-07        9.270707779999999871e-06        9.270707779999999871e-06
3.216500090000000256e+01        2.499912119999999835e-02        1.028512719999999957e-05        4.700157490000000075e-07        9.270438569999999307e-06        9.270438569999999307e-06
3.221500019999999864e+01        2.499957010000000007e-02        9.402232539999999406e-06        4.517746390000000211e-07        9.269992010000000635e-06        9.269992010000000635e-06
3.226499940000000066e+01        2.500091119999999986e-02        8.980498020000000686e-06        4.431477120000000062e-07        9.269483599999999736e-06        9.269483599999999736e-06
3.231500239999999735e+01        2.500064670000000031e-02        8.242314829999999640e-06        4.484619749999999979e-07        9.268947909999999829e-06        9.268947909999999829e-06
3.236500170000000054e+01        2.499875799999999940e-02        9.101028810000000728e-06        4.537067750000000052e-07        9.268205759999999344e-06        9.268205759999999344e-06
3.241500090000000256e+01        2.499902249999999895e-02        9.655607760000000552e-06        4.607002779999999920e-07        9.267573660000000594e-06        9.267573660000000594e-06
3.246500019999999864e+01        2.500019779999999858e-02        9.986301849999999300e-06        4.785763959999999906e-07        9.266673260000000557e-06        9.266673260000000557e-06
3.251499940000000066e+01        2.500102670000000152e-02        9.102732289999999291e-06        5.333776580000000035e-07        9.265804689999999305e-06        9.265804689999999305e-06
3.256500239999999735e+01        2.500023129999999830e-02        9.829823280000000058e-06        7.624702219999999824e-07        9.264816070000000701e-06        9.264816070000000701e-06
3.261500170000000054e+01        2.499907460000000067e-02        7.140703470000000183e-06        8.895064520000000228e-07        9.263716489999999389e-06        9.263716489999999389e-06
3.266500090000000256e+01        2.500011959999999880e-02        9.752820010000000410e-06        6.710855590000000461e-07        9.262637830000000272e-06        9.262637830000000272e-06
3.271500019999999864e+01        2.499953469999999928e-02        9.428744310000000047e-06        5.314516330000000053e-07        9.261336339999999852e-06        9.261336339999999852e-06
3.276500320000000244e+01        2.500246650000000070e-02        9.144011530000000144e-06        4.519435210000000229e-07        9.260112169999999541e-06        9.260112169999999541e-06
3.281500239999999735e+01        2.499859590000000006e-02        9.588883590000000614e-06        4.644344639999999774e-07        9.258679710000000272e-06        9.258679710000000272e-06
3.286500170000000054e+01        2.500083859999999852e-02        1.007797439999999936e-05        4.614321089999999972e-07        9.257228160000000576e-06        9.257228160000000576e-06
3.291500090000000256e+01        2.499884369999999870e-02        9.042554669999999719e-06        4.448435220000000225e-07        9.255706570000000072e-06        9.255706570000000072e-06
3.296500019999999864e+01        2.499909700000000137e-02        9.269816469999999563e-06        4.408121299999999854e-07        9.254031279999999795e-06        9.254031279999999795e-06
