#
# Nicastro et al. 2018 RGS1 Spectrum
#
# Column1: wavelength (angstrom), column2: err_wavelength
# Column3: flux (Jansky), column4: err_flux
# Column 5: Best-fit model, 6: continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           continuum
2.695000080000000153e+01        1.999931599999999962e-02        8.779222300000000582e-06        3.187412860000000136e-07        8.635841370000000327e-06        8.635841370000000327e-06
2.699000170000000054e+01        2.000094389999999833e-02        8.425550730000000058e-06        3.176868970000000014e-07        8.642065040000000047e-06        8.642065040000000047e-06
2.703000069999999866e+01        1.999880559999999904e-02        8.671779140000000698e-06        3.199123459999999974e-07        8.648410590000000581e-06        8.648410590000000581e-06
2.707000160000000122e+01        2.000167409999999840e-02        8.267858900000000483e-06        3.161877370000000241e-07        8.654685189999999337e-06        8.654685189999999337e-06
2.711000250000000023e+01        1.999899739999999940e-02        8.745851119999999279e-06        3.243853259999999940e-07        8.660741509999999953e-06        8.660741509999999953e-06
2.714999960000000101e+01        1.999958420000000001e-02        8.132755279999999860e-06        3.104001959999999964e-07        8.666925170000000438e-06        8.666925170000000438e-06
2.719000050000000002e+01        1.999991569999999899e-02        9.232521729999999959e-06        3.323631290000000143e-07        8.673023330000000363e-06        8.673023330000000363e-06
2.723000139999999902e+01        2.000088059999999973e-02        8.901864019999999772e-06        3.342946400000000077e-07        8.678912310000000006e-06        8.678912310000000006e-06
2.727499960000000101e+01        2.499885480000000118e-02        8.274554600000000846e-06        3.247804439999999965e-07        8.685685320000000655e-06        8.685685320000000655e-06
2.732500080000000153e+01        2.500085529999999945e-02        8.680142860000000167e-06        3.505649029999999818e-07        8.693004929999999494e-06        8.693004929999999494e-06
2.737500190000000089e+01        2.500056850000000053e-02        8.699792490000000619e-06        3.466844590000000067e-07        8.700209950000000034e-06        8.700209950000000034e-06
2.742500109999999935e+01        2.499886969999999889e-02        8.900676219999999891e-06        3.187365959999999943e-07        8.707480450000000085e-06        8.707480450000000085e-06
2.747000119999999868e+01        2.000039439999999960e-02        8.349878949999999542e-06        3.280417500000000132e-07        8.713733220000000756e-06        8.713733220000000756e-06
2.751000020000000035e+01        1.999956179999999931e-02        9.070602569999999820e-06        3.409286359999999982e-07        8.719427570000000595e-06        8.719427570000000595e-06
2.754999919999999847e+01        2.000029390000000046e-02        9.203693480000000563e-06        3.649350330000000189e-07        8.724997310000000091e-06        8.724997310000000091e-06
2.759499930000000134e+01        2.499949929999999848e-02        8.678985070000000515e-06        3.387271759999999895e-07        8.731049090000000756e-06        8.731049090000000756e-06
2.764500049999999831e+01        2.500108070000000085e-02        9.131755180000000012e-06        3.749017309999999814e-07        8.737983080000000482e-06        8.737983080000000482e-06
2.769500160000000122e+01        2.499941550000000026e-02        9.104507630000000605e-06        3.955514959999999921e-07        8.744570549999999360e-06        8.744570549999999360e-06
2.774500079999999969e+01        2.500094849999999827e-02        9.341419170000000760e-06        3.646426590000000252e-07        8.751204399999999191e-06        8.751204399999999191e-06
2.779500200000000021e+01        2.499921810000000147e-02        9.014112039999999434e-06        3.516570640000000041e-07        8.757738209999999505e-06        8.757738209999999505e-06
2.784500119999999868e+01        2.499978060000000030e-02        8.731591150000000688e-06        3.198206570000000153e-07        8.764072850000000062e-06        8.764072850000000062e-06
2.789500049999999831e+01        2.500079939999999903e-02        8.657856599999999841e-06        3.117547179999999843e-07        8.770551179999999870e-06        8.770551179999999870e-06
2.794500160000000122e+01        2.499946390000000115e-02        9.064227920000000028e-06        3.237377940000000040e-07        8.776668440000000046e-06        8.776668440000000046e-06
2.799500079999999969e+01        2.500046419999999922e-02        8.691021320000000565e-06        3.236520740000000222e-07        8.782981239999999306e-06        8.782981239999999306e-06
2.804500200000000021e+01        2.500004509999999985e-02        8.856666679999999672e-06        3.213900750000000020e-07        8.790567340000000700e-06        8.790567340000000700e-06
2.809500119999999868e+01        2.499914359999999905e-02        8.876416359999999466e-06        3.225204349999999952e-07        8.796646400000000373e-06        8.796646400000000373e-06
2.814500049999999831e+01        2.500061500000000034e-02        9.016984219999999320e-06        3.221880999999999917e-07        8.802609949999999257e-06        8.802609949999999257e-06
2.819500160000000122e+01        2.499971169999999979e-02        9.136079830000000390e-06        3.562357729999999850e-07        8.808291570000000562e-06        8.808291570000000562e-06
2.824500079999999969e+01        2.500024619999999947e-02        9.198490259999999926e-06        3.806815410000000229e-07        8.814183269999999908e-06        8.814183269999999908e-06
2.829500009999999932e+01        2.499935030000000058e-02        8.737519240000000113e-06        3.744016229999999756e-07        8.819693899999999918e-06        8.819693899999999918e-06
2.834499930000000134e+01        2.499990720000000097e-02        8.720959160000000103e-06        3.468025509999999978e-07        8.825291839999999219e-06        8.825291839999999219e-06
2.839500049999999831e+01        2.500097269999999872e-02        9.286408389999999875e-06        3.364615110000000117e-07        8.830742440000000640e-06        8.830742440000000640e-06
2.844500160000000122e+01        2.499963339999999867e-02        9.043877980000000093e-06        3.285151419999999863e-07        8.836049349999999423e-06        8.836049349999999423e-06
2.849500079999999969e+01        2.500074730000000078e-02        9.089710150000000164e-06        3.322900570000000145e-07        8.841436280000000063e-06        8.841436280000000063e-06
2.854500200000000021e+01        2.499944720000000023e-02        8.449646880000000185e-06        3.293873760000000239e-07        8.846503079999999233e-06        8.846503079999999233e-06
2.859500119999999868e+01        2.499963720000000084e-02        7.990004629999999800e-06        3.242324450000000140e-07        8.851727220000000371e-06        8.851727220000000371e-06
2.864500049999999831e+01        2.500035800000000030e-02        8.713436729999999490e-06        3.335221380000000112e-07        8.856666679999999672e-06        8.856666679999999672e-06
2.869500160000000122e+01        2.499963529999999975e-02        8.978443469999999803e-06        3.508956749999999800e-07        8.861601600000000716e-06        8.861601600000000716e-06
2.874500079999999969e+01        2.500043620000000008e-02        7.850523619999999337e-06        3.472925979999999827e-07        7.726371219999999621e-06        8.866477400000000755e-06
2.879500200000000021e+01        2.499979180000000065e-02        8.287871420000000815e-06        3.867438069999999736e-07        8.135228199999999435e-06        8.871125829999999539e-06
2.884500119999999868e+01        2.499968740000000147e-02        9.214972120000000373e-06        4.269996909999999895e-07        8.875935240000000788e-06        8.875935240000000788e-06
2.889500049999999831e+01        2.500013259999999890e-02        9.237826820000000187e-06        4.505519660000000058e-07        8.880389029999999942e-06        8.880389029999999942e-06
2.894500160000000122e+01        2.500013259999999890e-02        8.417530810000000042e-06        6.351938280000000279e-07        8.884949240000000157e-06        8.884949240000000157e-06
2.899500079999999969e+01        2.500069510000000120e-02        7.994698540000000085e-06        8.669938440000000308e-07        8.889318449999999546e-06        8.889318449999999546e-06
2.904500200000000021e+01        2.499979919999999883e-02        9.087199939999999362e-06        5.811151599999999709e-07        8.893594900000000416e-06        8.893594900000000416e-06
2.909500119999999868e+01        2.499946579999999877e-02        8.653020810000000730e-06        4.379294579999999972e-07        8.897895900000000766e-06        8.897895900000000766e-06
2.914500239999999920e+01        2.500072869999999878e-02        8.936843189999999897e-06        3.939547069999999790e-07        8.901914039999999530e-06        8.901914039999999530e-06
2.919500160000000122e+01        2.499951049999999883e-02        9.192763170000000332e-06        3.946008749999999974e-07        8.906098629999999639e-06        8.906098629999999639e-06
2.924500079999999969e+01        2.499989420000000087e-02        8.700312720000000772e-06        3.955194639999999986e-07        8.909783900000000270e-06        8.909965799999999849e-06
2.929500009999999932e+01        2.499984200000000129e-02        7.640930560000000718e-06        3.394586089999999804e-07        7.635592740000000559e-06        8.913868439999999343e-06
2.934499930000000134e+01        2.499935220000000166e-02        8.945267840000000796e-06        3.895442830000000048e-07        8.917666489999999543e-06        8.917666489999999543e-06
2.939500049999999831e+01        2.500049769999999894e-02        9.148177919999999453e-06        3.944026900000000018e-07        8.921290830000000438e-06        8.921290830000000438e-06
2.944500160000000122e+01        2.500017549999999922e-02        8.802573570000000696e-06        3.962381920000000125e-07        8.925017940000000378e-06        8.925017940000000378e-06
2.949500079999999969e+01        2.500046230000000161e-02        8.530237209999999326e-06        3.891368289999999875e-07        8.928428539999999698e-06        8.928428539999999698e-06
2.954500200000000021e+01        2.500031889999999868e-02        9.769093590000000029e-06        4.109404019999999751e-07        8.931956470000000057e-06        8.931956470000000057e-06
2.959500119999999868e+01        2.499868909999999889e-02        9.033233249999999458e-06        4.010352650000000257e-07        8.935257029999999159e-06        8.935257029999999159e-06
2.964500049999999831e+01        2.500084229999999935e-02        8.520702979999999804e-06        3.959833919999999988e-07        8.938510289999999900e-06        8.938510289999999900e-06
2.969500160000000122e+01        2.499940620000000099e-02        8.147305379999999515e-06        3.903131469999999864e-07        8.941738090000000188e-06        8.941738090000000188e-06
2.974500079999999969e+01        2.500072119999999926e-02        9.642394620000000599e-06        4.155937750000000133e-07        8.944718499999999866e-06        8.944718499999999866e-06
2.979500200000000021e+01        2.499948810000000160e-02        8.994340529999999862e-06        4.059758399999999839e-07        8.947870810000000118e-06        8.947870810000000118e-06
2.984500119999999868e+01        2.499996130000000163e-02        8.969643200000000492e-06        4.061311069999999900e-07        8.950680240000000019e-06        8.950680240000000019e-06
2.989500239999999920e+01        2.500109190000000120e-02        8.806900039999999630e-06        4.118538190000000084e-07        8.953559699999999208e-06        8.953559699999999208e-06
2.994500160000000122e+01        2.499965389999999829e-02        8.855613490000000833e-06        4.160767450000000022e-07        8.956295459999999323e-06        8.956295459999999323e-06
2.999500270000000057e+01        2.499994820000000020e-02        9.108215640000000293e-06        4.239446129999999747e-07        8.958906620000000614e-06        8.958906620000000614e-06
3.004500009999999932e+01        2.499873749999999978e-02        8.654588780000000494e-06        4.138843220000000056e-07        8.961566890000000692e-06        8.961566890000000692e-06
3.009499930000000134e+01        2.500037100000000040e-02        8.378717209999999462e-06        4.095474819999999827e-07        8.963948860000000478e-06        8.963948860000000478e-06
3.014500049999999831e+01        2.500050889999999928e-02        8.920647820000000017e-06        4.174936239999999789e-07        8.966456330000000235e-06        8.966456330000000235e-06
3.019500160000000122e+01        2.500023319999999938e-02        8.886959220000000510e-06        4.185123999999999777e-07        8.968706420000000201e-06        8.968706420000000201e-06
3.024500270000000057e+01        2.500064299999999948e-02        9.010389479999999271e-06        4.438059020000000122e-07        8.970947420000000439e-06        8.970947420000000439e-06
3.029500200000000021e+01        2.499843579999999968e-02        9.417196449999999848e-06        5.029395989999999507e-07        8.973121109999999397e-06        8.973121109999999397e-06
3.034499930000000134e+01        2.500022949999999855e-02        9.177808349999999618e-06        5.672371230000000349e-07        8.975100170000000245e-06        8.975100170000000245e-06
3.039500049999999831e+01        2.500052009999999963e-02        8.608126340000000053e-06        5.104061529999999970e-07        8.977195649999999464e-06        8.977195649999999464e-06
3.044500160000000122e+01        2.499928880000000173e-02        8.133933080000000734e-06        4.527918520000000146e-07        8.978986440000000707e-06        8.978986440000000707e-06
3.049500079999999969e+01        2.500099880000000024e-02        8.720438020000000672e-06        4.413954850000000019e-07        8.980858179999999345e-06        8.980858179999999345e-06
3.054500200000000021e+01        2.500007300000000113e-02        8.955900740000000658e-06        4.420405160000000252e-07        8.982552569999999875e-06        8.982552569999999875e-06
3.059500119999999868e+01        2.499986070000000116e-02        8.598399289999999456e-06        4.272137910000000126e-07        8.984166019999999446e-06        8.984166019999999446e-06
3.064500239999999920e+01        2.500037479999999909e-02        9.090957970000000503e-06        4.432421009999999886e-07        9.177697390000000299e-06        9.177697390000000299e-06
3.069500160000000122e+01        2.499822529999999945e-02        8.658606019999999805e-06        4.375232550000000181e-07        9.244879949999999682e-06        9.244879949999999682e-06
3.074500079999999969e+01        2.500134329999999933e-02        9.336541550000000472e-06        4.530211019999999900e-07        9.247094570000000366e-06        9.247094570000000366e-06
3.079500200000000021e+01        2.499952730000000109e-02        9.169982150000000130e-06        4.475826360000000214e-07        9.249010869999999709e-06        9.249010869999999709e-06
3.084500119999999868e+01        2.499958500000000125e-02        9.067588509999999414e-06        4.571853650000000012e-07        9.250956279999999828e-06        9.250956279999999828e-06
3.089500239999999920e+01        2.500154640000000136e-02        8.461934159999999648e-06        4.539620309999999789e-07        9.252790730000000629e-06        9.252790730000000629e-06
3.094500349999999855e+01        2.499967440000000138e-02        9.624242009999999826e-06        5.032551370000000095e-07        9.065788620000000313e-06        9.254469659999999711e-06
3.099500270000000057e+01        2.499970420000000026e-02        6.554033010000000369e-06        3.671100330000000235e-07        6.695635879999999607e-06        9.256221349999999302e-06
3.104500200000000021e+01        2.499934100000000131e-02        9.345031690000000707e-06        4.792416350000000500e-07        9.257688360000000446e-06        9.257688360000000446e-06
3.109500119999999868e+01        2.499974710000000058e-02        1.013247579999999943e-05        4.804559809999999817e-07        9.259251780000000433e-06        9.259251780000000433e-06
3.114500049999999831e+01        2.500093540000000031e-02        1.003505529999999991e-05        5.438615740000000460e-07        9.260597839999999689e-06        9.260597839999999689e-06
3.119500160000000122e+01        2.499940250000000017e-02        1.060313840000000056e-05        7.675822640000000021e-07        9.261898409999999313e-06        9.261898409999999313e-06
3.124500079999999969e+01        2.500099500000000155e-02        9.683903950000000716e-06        1.053616070000000019e-06        9.263159880000000675e-06        9.263159880000000675e-06
3.129500200000000021e+01        2.499985880000000008e-02        2.985635320000000062e-06        2.944572659999999864e-07        3.199489579999999924e-06        9.264201250000000259e-06
3.134500119999999868e+01        2.499950860000000122e-02        8.558701669999999390e-06        5.682661589999999824e-07        9.265377229999999191e-06        9.265377229999999191e-06
3.139500049999999831e+01        2.499995940000000055e-02        8.284566320000000066e-06        4.992497789999999664e-07        9.266244889999999471e-06        9.266244889999999471e-06
3.144500160000000122e+01        2.500003019999999868e-02        9.830157979999999958e-06        5.206947549999999764e-07        9.267168929999999711e-06        9.267168929999999711e-06
3.149500079999999969e+01        2.499852890000000064e-02        9.046158989999999566e-06        5.038017430000000211e-07        9.267948369999999729e-06        9.267948369999999729e-06
3.154500009999999932e+01        2.500142340000000019e-02        8.368733690000000047e-06        4.926445739999999653e-07        9.268616850000000428e-06        9.268616850000000428e-06
3.159500119999999868e+01        2.500036170000000113e-02        9.739675079999999497e-06        5.240035529999999518e-07        9.269310789999999885e-06        9.269310789999999885e-06
3.164500049999999831e+01        2.499891450000000029e-02        9.602761570000000767e-06        5.191288320000000152e-07        9.269756450000000799e-06        9.269756450000000799e-06
3.169499970000000033e+01        2.500070260000000072e-02        8.232726030000000583e-06        5.112773920000000252e-07        9.270303050000000683e-06        9.270303050000000683e-06
3.174500079999999969e+01        2.499970790000000109e-02        9.252272320000000724e-06        5.211992399999999779e-07        9.270610460000000056e-06        9.270610460000000056e-06
3.179500200000000021e+01        2.500076219999999849e-02        9.325746760000000560e-06        5.303984379999999833e-07        9.270906050000000175e-06        9.270906050000000175e-06
3.184500309999999956e+01        2.500023510000000046e-02        8.496294870000000528e-06        5.194100940000000402e-07        9.271127059999999536e-06        9.271127059999999536e-06
3.189500239999999920e+01        2.499932980000000096e-02        9.399296690000000432e-06        5.418611410000000191e-07        9.271175260000000739e-06        9.271175260000000739e-06
3.194500160000000122e+01        2.500050330000000084e-02        8.713246639999999637e-06        5.456307120000000379e-07        9.271308040000000012e-06        9.271308040000000012e-06
3.199500270000000057e+01        2.500008609999999909e-02        8.669735509999999617e-06        5.384172250000000185e-07        9.271169799999999991e-06        9.271169799999999991e-06
3.204500199999999666e+01        2.500053309999999973e-02        9.637868059999999418e-06        5.507812939999999949e-07        9.271096130000000204e-06        9.271096130000000204e-06
3.209500119999999868e+01        2.499813769999999907e-02        8.563017220000000216e-06        5.515116190000000428e-07        9.270851480000000640e-06        9.270851480000000640e-06
3.214500050000000186e+01        2.500033009999999903e-02        9.118586600000000764e-06        5.602482819999999659e-07        9.270534970000000020e-06        9.270534970000000020e-06
3.219499969999999678e+01        2.500092979999999840e-02        8.082774909999999760e-06        5.491230009999999637e-07        9.270202100000000193e-06        9.270202100000000193e-06
3.224500270000000057e+01        2.499991840000000132e-02        7.879042640000000805e-06        5.503927129999999885e-07        9.269653670000000236e-06        9.269653670000000236e-06
3.229500199999999666e+01        2.499979360000000039e-02        8.891057400000000781e-06        5.724385229999999984e-07        9.269214389999999172e-06        9.269214389999999172e-06
3.234500119999999868e+01        2.499930369999999943e-02        8.956974849999999998e-06        5.695858359999999898e-07        9.268512259999999440e-06        9.268512259999999440e-06
3.239500050000000186e+01        2.499971540000000061e-02        8.431134120000000577e-06        5.589789680000000085e-07        9.267834679999999189e-06        9.267834679999999189e-06
3.244499969999999678e+01        2.500103600000000079e-02        1.012793290000000039e-05        5.883505309999999650e-07        9.267044329999999194e-06        9.267044329999999194e-06
3.249500270000000057e+01        2.500074169999999887e-02        9.378612959999999875e-06        5.794678370000000286e-07        9.266132109999999903e-06        9.266132109999999903e-06
3.254500199999999666e+01        2.499881389999999981e-02        8.627365790000000393e-06        5.703699909999999588e-07        9.265251719999999396e-06        9.265251719999999396e-06
3.259500119999999868e+01        2.500034679999999995e-02        8.788144439999999189e-06        5.918862479999999834e-07        9.264140320000000523e-06        9.264140320000000523e-06
3.264500050000000186e+01        2.499897410000000153e-02        1.030275330000000028e-05        6.068988800000000283e-07        9.263104400000000168e-06        9.263104400000000168e-06
3.269499969999999678e+01        2.500109749999999964e-02        9.773009880000000545e-06        5.939360219999999528e-07        9.261865669999999557e-06        9.261865669999999557e-06
3.274500270000000057e+01        2.500030400000000097e-02        9.833402149999999277e-06        5.961205149999999825e-07        9.260600559999999392e-06        9.260600559999999392e-06
3.279500199999999666e+01        2.499915470000000153e-02        8.714932849999999716e-06        5.827390619999999746e-07        9.259272699999999241e-06        9.259272699999999241e-06
3.284500119999999868e+01        2.499894050000000048e-02        9.127712470000000423e-06        5.976079929999999880e-07        9.257780219999999513e-06        9.257780219999999513e-06
3.289500050000000186e+01        2.500098200000000145e-02        9.523292649999999328e-06        6.077120820000000154e-07        9.256362320000000545e-06        9.256362320000000545e-06
3.294500349999999855e+01        2.500138619999999964e-02        9.213128579999999845e-06        6.016866789999999537e-07        9.254699760000000493e-06        9.254699760000000493e-06
3.297999949999999814e+01        9.997765529999999221e-03        8.783328669999999433e-06        9.618037210000001007e-07        9.253537429999999196e-06        9.253537429999999196e-06
