#
# QSO damped Ly-alpha (DLA) System
# Background QSO J021741.8-370100 (z_em=2.910)
# DLA redshift: z_abs=2.429
#
# Source: ESO UVES Database
# Table : spectrum_qso_34.424-37.017.tbl
#
wave      flux_norm     model
4100.847  9.27859e-01   9.5544976536478377e-01
4100.874  9.37477e-01   9.5541486295072264e-01
4100.901  8.92285e-01   9.5537991983978809e-01
4100.929  9.17745e-01   9.5534493594405456e-01
4100.956  9.26012e-01   9.5530991121955633e-01
4100.983  8.05059e-01   9.5527484558418774e-01
4101.010  8.97536e-01   9.5523973899916403e-01
4101.037  9.65332e-01   9.5520459140119418e-01
4101.064  7.90805e-01   9.5516940270249096e-01
4101.091  8.23166e-01   9.5513417285858249e-01
4101.118  9.28571e-01   9.5509890178686219e-01
4101.145  9.18542e-01   9.5506358944867120e-01
4101.172  9.73995e-01   9.5502823578191243e-01
4101.200  9.83873e-01   9.5499284068030410e-01
4101.227  9.40738e-01   9.5495740412197072e-01
4101.254  8.90520e-01   9.5492192604083959e-01
4101.281  8.82078e-01   9.5488640634741351e-01
4101.308  8.86493e-01   9.5485084499613238e-01
4101.335  8.20995e-01   9.5481524190330902e-01
4101.362  8.40750e-01   9.5477959702855442e-01
4101.389  8.90301e-01   9.5474391030697880e-01
4101.416  9.20701e-01   9.5470818164920723e-01
4101.443  9.42239e-01   9.5467241100915290e-01
4101.470  9.11176e-01   9.5463659830261116e-01
4101.498  8.60111e-01   9.5460074348929858e-01
4101.525  8.08975e-01   9.5456484650550188e-01
4101.552  8.31083e-01   9.5452890724333994e-01
4101.579  9.28153e-01   9.5449292567929489e-01
4101.606  8.47534e-01   9.5445690174566644e-01
4101.633  7.53678e-01   9.5442083535134159e-01
4101.660  7.37413e-01   9.5438472644911498e-01
4101.687  7.31820e-01   9.5434857495367187e-01
4101.714  7.40679e-01   9.5431238082296921e-01
4101.741  8.27596e-01   9.5427614399047267e-01
4101.769  8.03407e-01   9.5423986436516894e-01
4101.796  7.67985e-01   9.5420354189930923e-01
4101.823  8.35953e-01   9.5416717650704230e-01
4101.850  8.46523e-01   9.5413076814641096e-01
4101.877  7.94140e-01   9.5409431675203737e-01
4101.904  7.27761e-01   9.5405782221439261e-01
4101.931  7.02808e-01   9.5402128450826595e-01
4101.958  6.88443e-01   9.5398470356428267e-01
4101.985  7.40013e-01   9.5394807928966185e-01
4102.012  8.04057e-01   9.5391141163550586e-01
4102.040  8.30222e-01   9.5387470051482137e-01
4102.067  8.29257e-01   9.5383794588386217e-01
4102.094  8.09489e-01   9.5380114767439939e-01
4102.121  7.93702e-01   9.5376430579373139e-01
4102.148  7.71597e-01   9.5372742019239853e-01
4102.175  7.19695e-01   9.5369049078285051e-01
4102.202  6.95032e-01   9.5365351752140770e-01
4102.229  7.17967e-01   9.5361650034097611e-01
4102.256  7.43167e-01   9.5357943913032983e-01
4102.283  7.51981e-01   9.5354233386251352e-01
4102.310  7.49368e-01   9.5350518446642751e-01
4102.338  6.90196e-01   9.5346799084757150e-01
4102.365  7.30974e-01   9.5343075295530444e-01
4102.392  7.92420e-01   9.5339347070090930e-01
4102.419  8.13126e-01   9.5335614403897639e-01
4102.446  7.89674e-01   9.5331877290017264e-01
4102.473  7.67397e-01   9.5328135719121598e-01
4102.500  7.67310e-01   9.5324389684186850e-01
4102.527  8.71567e-01   9.5320639180501232e-01
4102.554  9.60630e-01   9.5316884201012242e-01
4102.581  9.29578e-01   9.5313124736328037e-01
4102.609  8.87204e-01   9.5309360779368635e-01
4102.636  8.67194e-01   9.5305592325357580e-01
4102.663  8.38432e-01   9.5301819367122698e-01
4102.690  8.43816e-01   9.5298041895101426e-01
4102.717  8.58236e-01   9.5294259904058898e-01
4102.744  8.19410e-01   9.5290473384945784e-01
4102.771  8.05138e-01   9.5286682333040240e-01
4102.798  7.96808e-01   9.5282886741228978e-01
4102.825  8.09199e-01   9.5279086600004470e-01
4102.852  8.05823e-01   9.5275281902162134e-01
4102.880  7.31621e-01   9.5271472642807675e-01
4102.907  6.67102e-01   9.5267658814706935e-01
4102.934  7.84387e-01   9.5263840408287137e-01
4102.961  9.07009e-01   9.5260017416285725e-01
4102.988  9.11366e-01   9.5256189833742166e-01
4103.015  8.35425e-01   9.5252357653300868e-01
4103.042  8.40380e-01   9.5248520865216690e-01
4103.069  8.42982e-01   9.5244679464069570e-01
4103.096  7.85492e-01   9.5240833440626493e-01
4103.123  7.53828e-01   9.5236982789979208e-01
4103.150  6.96046e-01   9.5233127504828829e-01
4103.178  5.93073e-01   9.5229267575483179e-01
4103.205  6.60892e-01   9.5225402994551134e-01
4103.232  6.75259e-01   9.5221533756950438e-01
4103.259  5.16788e-01   9.5217659855259618e-01
4103.286  3.92172e-01   9.5213781279719345e-01
4103.313  3.29924e-01   9.5209898022878980e-01
4103.340  2.47937e-01   9.5206010079588144e-01
4103.367  2.65503e-01   9.5202117442302236e-01
4103.394  2.61138e-01   9.5198220101087916e-01
4103.421  1.44253e-01   9.5194318050334215e-01
4103.449  1.45358e-01   9.5190411280618770e-01
4103.476  1.25499e-01   9.5186499786841161e-01
4103.503  7.06552e-02   9.5182583561511303e-01
4103.530  1.27725e-01   9.5178662594746366e-01
4103.557  1.63465e-01   9.5174736878963240e-01
4103.584  1.70104e-01   9.5170806408885722e-01
4103.611  1.85926e-01   9.5166871176899270e-01
4103.638  2.18114e-01   9.5162931173052312e-01
4103.665  2.27796e-01   9.5158986389700240e-01
4103.692  1.52043e-01   9.5155036821496974e-01
4103.720  1.68920e-01   9.5151082460703063e-01
4103.747  1.92616e-01   9.5147123297191194e-01
4103.774  1.64362e-01   9.5143159325153448e-01
4103.801  1.47596e-01   9.5139190534972307e-01
4103.828  1.83029e-01   9.5135216921349341e-01
4103.855  2.00336e-01   9.5131238476597124e-01
4103.882  9.13087e-02   9.5127255190636484e-01
4103.909  1.20599e-01   9.5123267055686189e-01
4103.936  1.54464e-01   9.5119274066270210e-01
4103.963  1.55501e-01   9.5115276214574895e-01
4103.990  8.91479e-02   9.5111273490450465e-01
4104.018  4.83125e-03   9.5107265886052217e-01
4104.045 -2.71965e-02   9.5103253395832454e-01
4104.072  1.13288e-02   9.5099236011850719e-01
4104.099  4.05778e-02   9.5095213723779626e-01
4104.126  3.73684e-02   9.5091186525608384e-01
4104.153  6.89177e-02   9.5087154407518082e-01
4104.180  7.20150e-02   9.5083117364006131e-01
4104.207  5.19869e-02   9.5079075387181688e-01
4104.234  3.33565e-02   9.5075028466763134e-01
4104.261  3.81192e-02   9.5070976594764789e-01
4104.289  8.99703e-02   9.5066919765504665e-01
4104.316  1.96992e-01   9.5062857970963877e-01
4104.343  1.70970e-01   9.5058791200788062e-01
4104.370  1.37096e-01   9.5054719446926339e-01
4104.397  1.66365e-01   9.5050642703623023e-01
4104.424  2.51917e-01   9.5046560962730420e-01
4104.451  2.61644e-01   9.5042474213714834e-01
4104.478  2.06271e-01   9.5038382450356163e-01
4104.505  1.83106e-01   9.5034285662627882e-01
4104.532  3.22849e-01   9.5030183844816751e-01
4104.560  4.30195e-01   9.5026076988822339e-01
4104.587  4.95187e-01   9.5021965084154014e-01
4104.614  4.97023e-01   9.5017848122615534e-01
4104.641  5.33074e-01   9.5013726098312234e-01
4104.668  6.21535e-01   9.5009599003013645e-01
4104.695  6.05842e-01   9.5005466826154483e-01
4104.722  5.94844e-01   9.5001329559471193e-01
4104.749  6.48592e-01   9.4997187196993438e-01
4104.776  7.13221e-01   9.4993039730359985e-01
4104.803  6.92576e-01   9.4988887148824142e-01
4104.830  6.48815e-01   9.4984729445950122e-01
4104.858  7.54697e-01   9.4980566611497075e-01
4104.885  7.43604e-01   9.4976398639534765e-01
4104.912  6.79777e-01   9.4972225521746367e-01
4104.939  7.61389e-01   9.4968047247425680e-01
4104.966  7.97908e-01   9.4963863808159199e-01
4104.993  8.31765e-01   9.4959675197833149e-01
4105.020  9.67470e-01   9.4955481407998565e-01
4105.047  8.40667e-01   9.4951282427872663e-01
4105.074  6.53991e-01   9.4947078248972505e-01
4105.101  6.63276e-01   9.4942868865106478e-01
4105.129  7.68731e-01   9.4938654267692857e-01
4105.156  8.99908e-01   9.4934434445765514e-01
4105.183  9.88507e-01   9.4930209392665854e-01
4105.210  9.43905e-01   9.4925979097932189e-01
4105.237  8.54739e-01   9.4921743555410221e-01
4105.264  8.05057e-01   9.4917502756559935e-01
4105.291  8.23491e-01   9.4913256690452952e-01
4105.318  8.61855e-01   9.4909005348451447e-01
4105.345  8.52540e-01   9.4904748724215593e-01
4105.372  8.20328e-01   9.4900486809071161e-01
4105.400  8.81129e-01   9.4896219592010889e-01
4105.427  8.75969e-01   9.4891947064325477e-01
4105.454  8.56158e-01   9.4887669219595050e-01
4105.481  9.71348e-01   9.4883386049010587e-01
4105.508  1.00955e+00   9.4879097541379120e-01
4105.535  9.40587e-01   9.4874803689812637e-01
4105.562  7.21105e-01   9.4870504483621343e-01
4105.589  7.68472e-01   9.4866199916419924e-01
4105.616  9.25408e-01   9.4861889979438108e-01
4105.643  9.52055e-01   9.4857574661518018e-01
4105.670  8.89343e-01   9.4853253953790606e-01
4105.698  8.55037e-01   9.4848927849682807e-01
4105.725  8.88509e-01   9.4844596340287912e-01
4105.752  9.12117e-01   9.4840259414367101e-01
4105.779  8.17352e-01   9.4835917062977337e-01
4105.806  7.94338e-01   9.4831569279463424e-01
4105.833  8.90865e-01   9.4827216054781593e-01
4105.860  8.82919e-01   9.4822857377505143e-01
4105.887  7.86428e-01   9.4818493240508994e-01
4105.914  7.28575e-01   9.4814123632868141e-01
4105.941  6.52934e-01   9.4809748547958861e-01
4105.969  7.01637e-01   9.4805367976773269e-01
4105.996  7.97241e-01   9.4800981907916737e-01
4106.023  7.34637e-01   9.4796590332281505e-01
4106.050  8.03361e-01   9.4792193243053868e-01
4106.077  9.21651e-01   9.4787790631087199e-01
4106.104  8.77004e-01   9.4783382484903655e-01
4106.131  7.79034e-01   9.4778968795319185e-01
4106.158  7.64885e-01   9.4774549555435594e-01
4106.185  8.16654e-01   9.4770124755966900e-01
4106.212  8.44899e-01   9.4765694385245069e-01
4106.240  7.82825e-01   9.4761258435900564e-01
4106.267  7.48236e-01   9.4756816896765572e-01
4106.294  7.35698e-01   9.4752369760970201e-01
4106.321  8.40514e-01   9.4747917019261396e-01
4106.348  8.93090e-01   9.4743458660000257e-01
4106.375  8.09273e-01   9.4738994673832599e-01
4106.402  8.82361e-01   9.4734525053696339e-01
4106.429  9.28867e-01   9.4730049790197335e-01
4106.456  8.70095e-01   9.4725568871610855e-01
4106.483  9.29473e-01   9.4721082288504266e-01
4106.510  9.03215e-01   9.4716590033728476e-01
4106.538  9.00365e-01   9.4712092097747536e-01
4106.565  1.00463e+00   9.4707588468644344e-01
4106.592  9.40843e-01   9.4703079138796975e-01
4106.619  8.64869e-01   9.4698564096786886e-01
4106.646  8.70187e-01   9.4694043335490363e-01
4106.673  9.57530e-01   9.4689516845401189e-01
4106.700  9.28386e-01   9.4684984614628198e-01
4106.727  8.24523e-01   9.4680446633562920e-01
4106.754  7.71567e-01   9.4675902894886876e-01
4106.781  7.38627e-01   9.4671353388950374e-01
4106.809  7.76399e-01   9.4666798103774041e-01
4106.836  9.67025e-01   9.4662237029668328e-01
4106.863  1.02183e+00   9.4657670159225293e-01
4106.890  9.43125e-01   9.4653097482651005e-01
4106.917  8.66359e-01   9.4648518987771157e-01
4106.944  8.68077e-01   9.4643934666703800e-01
4106.971  9.16187e-01   9.4639344507780698e-01
4106.998  9.55887e-01   9.4634748503679922e-01
4107.025  9.92229e-01   9.4630146644748758e-01
4107.052  1.04051e+00   9.4625538916948182e-01
4107.080  9.72698e-01   9.4620925314594451e-01
4107.107  8.43526e-01   9.4616305827615843e-01
4107.134  7.91048e-01   9.4611680443611657e-01
4107.161  7.99339e-01   9.4607049154525935e-01
4107.188  7.88849e-01   9.4602411948516907e-01
4107.215  8.20253e-01   9.4597768818024142e-01
4107.242  8.78765e-01   9.4593119753051180e-01
4107.269  8.89040e-01   9.4588464741167178e-01
4107.296  9.02625e-01   9.4583803774221864e-01
4107.323  9.32569e-01   9.4579136840279676e-01
4107.350  9.27725e-01   9.4574463931748043e-01
4107.378  9.45381e-01   9.4569785038704368e-01
4107.405  9.83844e-01   9.4565100146841941e-01
4107.432  9.57462e-01   9.4560409250203203e-01
4107.459  8.63045e-01   9.4555712338444808e-01
4107.486  7.91417e-01   9.4551009398895192e-01
4107.513  8.20636e-01   9.4546300423224117e-01
4107.540  8.41667e-01   9.4541585399317241e-01
4107.567  8.65630e-01   9.4536864319338110e-01
4107.594  9.32018e-01   9.4532137173015152e-01
4107.621  8.71261e-01   9.4527403947643229e-01
4107.649  8.55006e-01   9.4522664634794351e-01
4107.676  9.23579e-01   9.4517919222256941e-01
4107.703  9.24515e-01   9.4513167702159040e-01
4107.730  9.61327e-01   9.4508410064299309e-01
4107.757  1.01515e+00   9.4503646294094457e-01
4107.784  9.53459e-01   9.4498876385304287e-01
4107.811  9.10065e-01   9.4494100327304886e-01
4107.838  9.58053e-01   9.4489318107144993e-01
4107.865  9.69360e-01   9.4484529716211207e-01
4107.892  8.88820e-01   9.4479735142107413e-01
4107.920  8.55360e-01   9.4474934376712305e-01
4107.947  8.84135e-01   9.4470127409470117e-01
4107.974  8.80058e-01   9.4465314227392383e-01
4108.001  8.19949e-01   9.4460494821764340e-01
4108.028  8.19950e-01   9.4455669180089397e-01
4108.055  8.56559e-01   9.4450837294206824e-01
4108.082  8.18714e-01   9.4445999153627547e-01
4108.109  8.34620e-01   9.4441154743482569e-01
4108.136  8.66565e-01   9.4436304057239784e-01
4108.163  8.22520e-01   9.4431447083985531e-01
4108.190  7.84195e-01   9.4426583810479547e-01
4108.218  7.06158e-01   9.4421714227815778e-01
4108.245  6.50019e-01   9.4416838323307506e-01
4108.272  5.54913e-01   9.4411956088538862e-01
4108.299  4.63736e-01   9.4407067512660625e-01
4108.326  4.23147e-01   9.4402172582391719e-01
4108.353  3.87973e-01   9.4397271288721007e-01
4108.380  4.65158e-01   9.4392363618857489e-01
4108.407  5.22481e-01   9.4387449564342341e-01
4108.434  5.45976e-01   9.4382529114389035e-01
4108.461  5.76898e-01   9.4377602253833515e-01
4108.489  6.71643e-01   9.4372668975842122e-01
4108.516  7.58887e-01   9.4367729269201828e-01
4108.543  7.90713e-01   9.4362783120373850e-01
4108.570  7.51164e-01   9.4357830520149955e-01
4108.597  7.93294e-01   9.4352871455542886e-01
4108.624  7.82523e-01   9.4347905917832753e-01
4108.651  6.56483e-01   9.4342933895866965e-01
4108.678  6.30015e-01   9.4337955376062155e-01
4108.705  6.25821e-01   9.4332970349101142e-01
4108.732  6.55446e-01   9.4327978801888679e-01
4108.760  7.31362e-01   9.4322980725657879e-01
4108.787  6.64804e-01   9.4317976109315038e-01
4108.814  5.86825e-01   9.4312964937391153e-01
4108.841  5.42458e-01   9.4307947202741005e-01
4108.868  4.64739e-01   9.4302922893842323e-01
4108.895  3.11790e-01   9.4297891996847838e-01
4108.922  1.87226e-01   9.4292854502236956e-01
4108.949  1.27068e-01   9.4287810396712080e-01
4108.976  5.73703e-02   9.4282759671239158e-01
4109.003  6.13724e-02   9.4277702314352130e-01
4109.030  6.30116e-02   9.4272638312155221e-01
4109.058 -1.55051e-02   9.4267567655015072e-01
4109.085 -3.89561e-03   9.4262490329521920e-01
4109.112  1.15412e-03   9.4257406326590709e-01
4109.139 -5.57037e-02   9.4252315634810324e-01
4109.166 -5.14326e-02   9.4247218238396424e-01
4109.193  8.13061e-03   9.4242114129882082e-01
4109.220  3.88632e-02   9.4237003297425315e-01
4109.247  4.09726e-02   9.4231885726860065e-01
4109.274  4.50741e-02   9.4226761408343196e-01
4109.301  3.78755e-03   9.4221630328256667e-01
4109.329 -3.91487e-02   9.4216492477250624e-01
4109.356 -3.59910e-02   9.4211347843599080e-01
4109.383 -6.80180e-02   9.4206196413197418e-01
4109.410 -6.78950e-02   9.4201038174206730e-01
4109.437 -1.91689e-02   9.4195873117060736e-01
4109.464 -4.87327e-02   9.4190701229867857e-01
4109.491 -8.42760e-02   9.4185522498413055e-01
4109.518 -5.17928e-02   9.4180336910753870e-01
4109.545  3.58066e-02   9.4175144457212079e-01
4109.572  1.84158e-02   9.4169945125729615e-01
4109.600 -1.70808e-02   9.4164738901874556e-01
4109.627  6.89407e-03   9.4159525775479125e-01
4109.654  6.13730e-02   9.4154305732594312e-01
4109.681  6.34329e-05   9.4149078763534710e-01
4109.708 -7.25512e-02   9.4143844856239489e-01
4109.735 -3.38686e-02   9.4138603996270176e-01
4109.762  3.99927e-02   9.4133356171451443e-01
4109.789 -8.04260e-02   9.4128101371878059e-01
4109.816 -1.22914e-01   9.4122839585320395e-01
4109.843 -7.19509e-02   9.4117570797226013e-01
4109.870 -3.00181e-02   9.4112294995312584e-01
4109.898 -1.37253e-02   9.4107012169559523e-01
4109.925  1.18771e-02   9.4101722307567193e-01
4109.952  4.99483e-02   9.4096425394562921e-01
4109.979  4.40160e-02   9.4091121420034263e-01
4110.006  2.69316e-02   9.4085810369689316e-01
4110.033  1.61649e-02   9.4080492233495761e-01
4110.060 -1.27719e-02   9.4075166999046778e-01
4110.087 -2.49990e-02   9.4069834651558693e-01
4110.114 -1.05700e-02   9.4064495178508223e-01
4110.141 -2.30270e-03   9.4059148569639972e-01
4110.169 -8.31375e-03   9.4053794812374658e-01
4110.196  1.01182e-02   9.4048433891811045e-01
4110.223  1.46880e-03   9.4043065795315528e-01
4110.250 -8.73516e-02   9.4037690512513428e-01
4110.277 -1.10314e-02   9.4032308030652079e-01
4110.304  3.45122e-02   9.4026918334606446e-01
4110.331  1.15945e-02   9.4021521413507725e-01
4110.358 -2.47278e-03   9.4016117252709452e-01
4110.385  9.14812e-03   9.4010705841820741e-01
4110.412  5.14580e-02   9.4005287168076912e-01
4110.440  4.83041e-02   9.3999861216337377e-01
4110.467  1.48492e-02   9.3994427973719230e-01
4110.494  2.55893e-02   9.3988987429604831e-01
4110.521  2.88326e-02   9.3983539571053420e-01
4110.548  7.16290e-03   9.3978084382803151e-01
4110.575 -1.11299e-02   9.3972621851856997e-01
4110.602 -1.62769e-03   9.3967151967474394e-01
4110.629  3.14778e-02   9.3961674716537424e-01
4110.656  3.97674e-02   9.3956190083556834e-01
4110.683 -1.37517e-02   9.3950698057295190e-01
4110.710 -4.48911e-02   9.3945198622739423e-01
4110.738 -4.00227e-02   9.3939691769127809e-01
4110.765 -1.10292e-02   9.3934177483325787e-01
4110.792  4.58105e-03   9.3928655749823375e-01
4110.819 -2.32235e-02   9.3923126555365966e-01
4110.846 -4.61576e-02   9.3917589888961239e-01
4110.873 -4.24597e-02   9.3912045737294658e-01
4110.900 -1.55334e-02   9.3906494084731318e-01
4110.927 -1.54968e-02   9.3900934917898415e-01
4110.954 -1.07544e-02   9.3895368225677045e-01
4110.981  6.10532e-03   9.3889793994571491e-01
4111.009 -2.25017e-02   9.3884212208715634e-01
4111.036 -7.24813e-02   9.3878622856491023e-01
4111.063 -5.21727e-02   9.3873025922505371e-01
4111.090  1.26103e-02   9.3867421395613437e-01
4111.117  4.82492e-03   9.3861809262297835e-01
4111.144 -2.77892e-02   9.3856189506666876e-01
4111.171 -3.01340e-02   9.3850562115081182e-01
4111.198 -2.42743e-02   9.3844927076161100e-01
4111.225 -7.69002e-02   9.3839284376205423e-01
4111.252 -7.76550e-02   9.3833633999193311e-01
4111.280 -4.44555e-02   9.3827975931363394e-01
4111.307  3.77518e-02   9.3822310161205180e-01
4111.334  1.99021e-02   9.3816636674832354e-01
4111.361 -1.41519e-02   9.3810955455988998e-01
4111.388 -1.66844e-02   9.3805266492662387e-01
4111.415 -8.70089e-02   9.3799569769067959e-01
4111.442 -9.50765e-02   9.3793865273663746e-01
4111.469  4.73878e-03   9.3788152992536522e-01
4111.496  5.63150e-02   9.3782432909399505e-01
4111.523 -1.08136e-02   9.3776705010215411e-01
4111.550 -3.28645e-02   9.3770969283203776e-01
4111.578 -1.10758e-02   9.3765225714263456e-01
4111.605 -4.49515e-02   9.3759474286974320e-01
4111.632 -7.44951e-02   9.3753714987172920e-01
4111.659 -6.24248e-02   9.3747947802943843e-01
4111.686 -4.42668e-02   9.3742172719996564e-01
4111.713 -4.63787e-02   9.3736389721671842e-01
4111.740  5.98530e-04   9.3730598795549069e-01
4111.767 -2.78518e-03   9.3724799925437763e-01
4111.794 -1.03638e-02   9.3718993099385628e-01
