#
# Keck ESI Spectrum of Quasar J0836+0054, z=5.774
#
# Source: Fan et al. 2001, AJ, 122, 2833
#         provided by the authors
#
# Wavelengths: 3901-10926 Angstroms
#
# wave - wavelength in Agnstroms
# flam - Flux in scaled F-lambda units
# sig - uncertainty on flam
wave          flam     sig
9596.77441301 1.12683 0.0459174
9600.57350946 1.10448 0.0474618
9604.3726059 1.1436 0.0515681
9608.17170235 1.03958 0.052179
9611.9707988 0.93433 0.0504166
9615.76989525 0.948392 0.053736
9619.56899169 1.06796 0.055226
9623.36808814 1.27538 0.0568776
9627.16718459 1.3388 0.0493643
9630.96628104 1.33138 0.0474498
9634.76537749 1.31443 0.0460151
9638.56447393 1.33956 0.0450349
9642.36357038 1.39987 0.0446065
9646.16266683 1.36352 0.0449698
9649.96176328 1.29399 0.0466235
9653.76085973 1.41394 0.0493146
9657.55995617 1.51565 0.0503988
9661.35905262 1.36135 0.0503857
9665.15814907 1.28338 0.0538683
9668.95724552 1.379 0.055887
9672.75634197 1.3892 0.0567067
9676.55543841 1.34315 0.0603775
9680.35453486 1.17715 0.057772
9684.15363131 1.11834 0.0600898
9687.95272776 1.22966 0.0525435
9691.7518242 1.16697 0.0529294
9695.55092065 1.03762 0.0577918
9699.3500171 1.12666 0.0548444
9703.14911355 1.25026 0.0524292
9706.94821 1.28282 0.0518915
9710.74730644 1.42705 0.0517336
9714.54640289 1.56785 0.0630257
9718.34549934 1.42174 0.0563427
9722.14459579 1.18668 0.0575735
9725.94369224 1.18946 0.0489195
9729.74278868 1.27568 0.0500735
9733.54188513 1.40749 0.056716
9737.34098158 1.41681 0.0556352
9741.14007803 1.30023 0.0565105
9744.93917448 1.31663 0.0485506
9748.73827092 1.36685 0.0478214
9752.53736737 1.33131 0.043739
9756.33646382 1.28002 0.0428811
9760.13556027 1.21755 0.042566
9763.93465672 1.1947 0.0424225
9767.73375316 1.22721 0.0425165
9771.53284961 1.25005 0.0431088
9775.33194606 1.25988 0.0435594
9779.13104251 1.25033 0.0452475
9782.93013895 1.25181 0.0503245
9786.7292354 1.296 0.0647547
9790.52833185 1.41601 0.0735059
9794.3274283 1.53891 0.0868564
9798.12652475 1.53705 0.0656058
9801.92562119 1.33078 0.0631531
9805.72471764 1.20048 0.0579221
9809.52381409 1.23335 0.0591835
9813.32291054 1.35369 0.0595741
9817.12200699 1.39867 0.0532727
9820.92110343 1.34216 0.0505858
9824.72019988 1.26998 0.0497462
9828.51929633 1.23988 0.0493083
9832.31839278 1.20769 0.0478953
9836.11748923 1.23441 0.0457497
9839.91658567 1.38218 0.0469719
9843.71568212 1.48032 0.0551241
9847.51477857 1.2246 0.0562304
9851.31387502 1.09974 0.0558815
9855.11297146 1.26635 0.0482145
9858.91206791 1.37866 0.0480446
9862.71116436 1.29879 0.0497138
9866.51026081 1.13342 0.0589692
9870.30935726 1.18352 0.0659891
9874.1084537 1.33335 0.0662312
9877.90755015 1.28875 0.0558527
9881.7066466 1.27873 0.0535116
9885.50574305 1.24909 0.0530973
9889.3048395 1.27794 0.0603886
9893.10393594 1.43227 0.0614345
9896.90303239 1.33409 0.0645657
9900.70212884 1.14373 0.0557253
9904.50122529 1.15515 0.0543425
9908.30032174 1.33967 0.0610999
9912.09941818 1.44566 0.0717369
9915.89851463 1.31191 0.0723501
9919.69761108 1.33464 0.0611527
9923.49670753 1.3829 0.0546531
9927.29580398 1.42896 0.0543369
9931.09490042 1.44839 0.0561146
9934.89399687 1.47 0.0621678
9938.69309332 1.51962 0.0780244
9942.49218977 1.6568 0.11099
9946.29128621 1.41629 0.11431
9950.09038266 1.16748 0.101122
9953.88947911 1.32098 0.0955737
9957.68857556 1.86035 0.115541
9961.48767201 1.71115 0.0947726
9965.28676845 1.42336 0.0832484
9969.0858649 1.55064 0.0776758
9972.88496135 1.66855 0.0792296
9976.6840578 1.45093 0.0745944
9980.48315425 1.32952 0.0654704
9984.28225069 1.23766 0.0611283
9988.08134714 1.2081 0.0603253
9991.88044359 1.34847 0.0619197
9995.67954004 1.44883 0.0713028
9999.47863649 1.43838 0.075857
10003.2777329 1.41117 0.0831583
10007.0768294 1.332 0.090481
10010.8759258 1.09125 0.106518
10014.6750223 0.942328 0.111166
10018.4741187 1.217 0.0987952
10022.2732152 1.54992 0.097452
10026.0723116 1.30366 0.0899832
10029.8714081 1.07706 0.0808123
10033.6705045 1.15225 0.0739628
10037.469601 1.19081 0.0798374
10041.2686974 1.2273 0.0822285
10045.0677939 1.14059 0.0798478
10048.8668903 1.05992 0.0737563
10052.6659868 1.19262 0.0747215
10056.4650832 1.33076 0.0879035
10060.2641797 1.36755 0.0966327
10064.0632761 1.45419 0.107584
10067.8623725 1.51641 0.0987705
10071.661469 1.52769 0.0967929
10075.4605654 1.56878 0.0970846
10079.2596619 1.59897 0.106404
10083.0587583 1.32485 0.107482
10086.8578548 1.26566 0.0976427
10090.6569512 1.48666 0.0881811
10094.4560477 1.64134 0.0903259
10098.2551441 1.62438 0.10402
10102.0542406 1.63221 0.107111
10105.853337 1.55812 0.105688
10109.6524335 1.488 0.0945844
10113.4515299 1.47175 0.0945116
10117.2506264 1.37358 0.106745
10121.0497228 1.40031 0.125728
10124.8488193 1.48867 0.132711
10128.6479157 1.22738 0.122505
10132.4470122 1.16045 0.109903
10136.2461086 1.38183 0.11005
10140.0452051 1.38552 0.114397
10143.8443015 1.07975 0.123702
10147.643398 0.971432 0.144987
10151.4424944 0.948437 0.151627
10155.2415908 0.982814 0.158988
10159.0406873 1.25555 0.151151
10162.8397837 1.65165 0.154562
10166.6388802 1.96157 0.178637
10170.4379766 1.98154 0.18293
10174.2370731 1.89135 0.188457
10178.0361695 1.67735 0.169453
10181.835266 1.41493 0.169596
10185.6343624 1.56263 0.19356
10189.4334589 1.47461 0.185297
10193.2325553 0.958166 0.184052
10197.0316518 0.881297 0.175393
10200.8307482 0.724035 0.188209
10204.6298447 0.73302 0.229699
10208.4289411 1.66142 0.238387
10212.2280376 1.99695 0.227276
10216.027134 1.59553 0.198662
10219.8262305 1.37555 0.201473
10223.6253269 1.55518 0.224089
10227.4244234 1.61625 0.250667
10231.2235198 1.65623 0.224212
10235.0226163 2.08923 0.204287
10238.8217127 1.80371 0.191182
10242.6208092 1.27538 0.193766
10246.4199056 1.24027 0.197998
10250.219002 1.19995 0.203835
10254.0180985 1.33926 0.210697
10257.8171949 1.6376 0.221654
10261.6162914 1.94764 0.233287
10265.4153878 2.08557 0.255501
10269.2144843 1.76605 0.271671
10273.0135807 1.58591 0.286224
10276.8126772 1.78762 0.296161
10280.6117736 1.77974 0.355349
10284.4108701 0.857632 0.42192
10288.2099665 1.76765 0.476473
10292.009063 3.69468 0.456762
10295.8081594 4.97215 0.416701
10299.6072559 4.05417 0.403868
10303.4063523 3.01686 0.381792
10307.2054488 3.13216 0.395705
10311.0045452 2.56622 0.399116
10314.8036417 2.14902 0.38435
10318.6027381 2.5872 0.381956
10322.4018346 2.50641 0.398923
10326.200931 2.35172 0.41621
10330.0000275 1.61472 0.433778
10333.7991239 0.307412 0.450056
10337.5982203 0.149342 0.477364
10341.3973168 0.563975 0.529292
10345.1964132 1.31083 0.562689
10348.9955097 3.00804 0.604457
10352.7946061 2.66873 0.581978
10356.5937026 1.20121 0.583055
10360.392799 0.776978 0.584208
10364.1918955 0.433713 0.620699
10367.9909919 0.526174 0.737575
10371.7900884 2.125 0.794912
10375.5891848 3.12838 0.82788
10379.3882813 3.77554 0.736889
10383.1873777 3.361 0.741236
10386.9864742 2.9251 0.773527
10390.7855706 4.86736 0.852471
10394.5846671 5.03994 0.926793
10398.3837635 2.43437 0.964463
10402.18286 3.25679 0.928505
10405.9819564 4.81672 0.933139
10409.7810529 5.5969 0.986173
10413.5801493 7.69081 1.16142
10417.3792458 6.95034 1.25192
10421.1783422 1.18426 1.30184
10424.9774387 -0.212041 1.16939
10428.7765351 0.360783 1.16246
10432.5756315 1.98657 1.18055
10436.374728 4.66498 1.19414
10440.1738244 5.97968 1.23824
10443.9729209 4.88549 1.33235
10447.7720173 2.79915 1.45176
10451.5711138 1.21241 1.50631
10455.3702102 1.40771 1.50793
10459.1693067 1.05043 1.49529
10462.9684031 1.23992 1.64969
10466.7674996 3.72117 1.7654
10470.566596 7.18154 1.83499
10474.3656925 9.98342 1.74792
10478.1647889 7.79309 1.72736
10481.9638854 3.19456 1.77589
10485.7629818 3.29029 1.8056
10489.5620783 3.66165 1.8361
10493.3611747 3.61039 1.87976
10497.1602712 5.09825 1.95296
10500.9593676 2.99364 2.01496
10504.7584641 0.86826 2.14764
10508.5575605 3.86438 2.21054
10512.356657 5.65954 2.29736
10516.1557534 4.5205 2.25194
10519.9548498 5.06878 2.4415
10523.7539463 9.22903 2.50208
10527.5530427 11.6151 2.58452
10531.3521392 11.1784 2.44341
10535.1512356 6.57784 2.45199
10538.9503321 0.869033 2.47628
10542.7494285 2.49281 2.52122
10546.548525 6.33191 2.58192
10550.3476214 5.47398 2.64643
10554.1467179 5.11825 2.70697
10557.9458143 7.18457 2.75781
10561.7449108 3.53195 2.79341
10565.5440072 0.814729 2.85726
10569.3431037 1.48121 2.92788
10573.1422001 1.10941 2.9689
10576.9412966 4.9529 2.99456
10580.740393 7.79326 3.06297
10584.5394895 3.1399 3.13089
10588.3385859 -0.00512647 3.178
10592.1376824 10.049 3.16411
10595.9367788 10.6495 3.17069
10599.7358753 -3.75782 3.20192
10603.5349717 -4.27001 3.2121
10607.3340682 1.64937 3.25825
10611.1331646 2.66369 3.26587
10614.932261 0.61767 3.29584
10618.7313575 -4.33177 3.31877
10622.5304539 -2.84998 3.37891
10626.3295504 4.0937 3.43142
10630.1286468 8.4041 3.47083
10633.9277433 8.25919 3.50563
10637.7268397 2.88788 3.55865
10641.5259362 -1.53786 3.5869
10645.3250326 2.54685 3.64895
10649.1241291 9.9246 3.70761
10652.9232255 11.3387 3.77688
10656.722322 6.97077 3.78722
10660.5214184 5.29431 3.80282
10664.3205149 5.44237 3.8438
10668.1196113 -0.2521 3.90527
10671.9187078 -5.0056 3.95217
10675.7178042 -1.33066 4.02249
10679.5169007 -4.42514 4.11722
10683.3159971 -8.84972 4.26569
10687.1150936 -0.517824 4.3695
10690.91419 2.419 4.48388
10694.7132865 2.0842 4.54133
10698.5123829 3.12313 4.66826
10702.3114793 -1.52888 4.74576
10706.1105758 -4.03907 4.95484
10709.9096722 -1.13325 5.06658
10713.7087687 7.37991 5.23777
10717.5078651 16.0564 5.32389
10721.3069616 14.2481 5.50393
10725.106058 8.61946 5.88479
10728.9051545 -9.89873 6.03082
10732.7042509 -28.3364 6.22278
10736.5033474 -10.5071 6.26764
10740.3024438 0.0112318 6.60927
10744.1015403 -10.6281 7.01181
10747.9006367 -5.57111 7.49123
10751.6997332 1.19661 7.70427
10755.4988296 -1.60078 8.00254
10759.2979261 1.56827 8.078
10763.0970225 19.9965 8.56512
10766.896119 41.7517 9.05607
10770.6952154 52.8908 9.50471
10774.4943119 51.2101 9.93169
10778.2934083 30.6527 10.3011
10782.0925048 -9.07708 10.9051
10785.8916012 -25.0997 11.5269
10789.6906977 -31.1254 12.1251
10793.4897941 -42.5779 12.9131
10797.2888905 -15.2612 13.6657
10801.087987 -1.60887 14.5999
10804.8870834 -44.8654 15.6095
10808.6861799 -70.871 16.7225
10812.4852763 -58.9278 17.909
10816.2843728 -42.495 19.1111
10820.0834692 -0.636753 20.5662
10823.8825657 -7.04513 22.3048
10827.6816621 -98.5088 25.0494
10831.4807586 -78.2279 27.0272
10835.279855 13.5728 28.7054
10839.0789515 37.5304 28.8064
10842.8780479 92.9525 30.463
10846.6771444 92.5957 31.496
10850.4762408 40.1581 32.9204
10854.2753373 40.7158 34.4973
10858.0744337 70.1373 36.3175
10861.8735302 29.9225 37.2984
10865.6726266 -58.0224 38.4336
10869.4717231 -21.2866 39.2299
10873.2708195 -1.08977 40.0845
10877.069916 -140.825 40.3893
10880.8690124 -188.88 40.819
10884.6681088 -79.1512 40.571
10888.4672053 9.40232 40.1466
10892.2663017 16.0357 39.5219
10896.0653982 11.6131 37.9859
10899.8644946 31.2092 36.4016
10903.6635911 14.3894 34.1497
10907.4626875 -54.5191 31.7434
10911.261784 -57.6191 28.6933
10915.0608804 -61.2089 25.6414
10918.8599769 -62.1463 23.4918
10922.6590733 -3.13891 19.9132
10926.4581698 17.7248 18.5628
